Name	Epoch	Episode	TotalEnvInteracts	TotalUpdateSteps	Random	NDomSet	RL	MAP_TRAIN	MAP_TEST	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	V	LossPi	LossV	KL	Entropy	ClipFrac	DeltaLossPi	DeltaLossV	Time	time_act	time_step	time_add	time_candi	time_update	time_sum	time_act_ratio	time_step_ratio	time_add_ratio	time_candi_ratio	time_update_ratio	time_sum_ratio
mnist-LSH-ent-0.03-512-32	0	128	64	1	0.0	0.0	0.0	0.2002687156200409	0.19972556829452515	0.2002687156200409	0.009760429072927727	0.22527762	0.18156567	0.17263008654117584	-0.18578088283538818	0.055277019739151	0.01569780334830284	6.192696571350098	0.55859375	-0.13049566745758057	-0.05449565127491951	10.373809576034546	0.42026472091674805	8.778103113174438	0.00783228874206543	7.987022399902344e-05	1.155855655670166	10.372736077172853	0.04051628401513264	0.8462668911910617	0.000755084163309799	7.700015059169665e-06	0.11143208957314962	0.9989780489577129
mnist-LSH-ent-0.03-512-32	1	256	128	2	0.0	0.0	0.0	0.2023547738790512	0.19313324987888336	0.2023547738790512	0.01011206416910527	0.22025682	0.18045548	0.17102590203285217	-0.18549466133117676	0.01651974767446518	0.01564885675907135	6.183155536651611	0.069091796875	-0.06687626242637634	-0.016156358644366264	20.05000901222229	0.6439743041992188	8.528588771820068	0.007798910140991211	7.867813110351562e-05	0.45093584060668945	9.645938496453859	0.066761187046337	0.8841637104523772	0.0008085175064985464	8.156607170203305e-06	0.04674877833530322	0.9984903499476862
mnist-LSH-ent-0.03-512-32	2	384	192	3	0.0	0.0	0.0	0.19466784596443176	0.18494369089603424	0.19466784596443176	0.00887358524859595	0.21356131	0.17965138	0.1680068075656891	-0.1853262037038803	0.01207343302667141	0.015315353870391846	6.1775407791137695	0.37255859375	-0.11030526459217072	-0.011800682172179222	29.685635566711426	0.504204273223877	8.237720251083374	0.007676839828491211	7.009506225585938e-05	0.8466594219207764	9.611256222589112	0.052459768166294156	0.8570909005341519	0.0007987342810036125	7.293017752571883e-06	0.08809040174487205	0.9984470977440744
mnist-LSH-ent-0.03-512-32	3	512	256	4	0.0	0.0	0.0	0.1999184638261795	0.21348805725574493	0.1999184638261795	0.01003576890282512	0.22173406	0.17781484	0.1706939935684204	-0.1848936527967453	0.008234341628849506	0.015132429078221321	6.163122177124023	0.359130859375	-0.10614891350269318	-0.008016347885131836	38.77420783042908	0.5938515663146973	7.685384511947632	0.0077402591705322266	7.104873657226562e-05	0.7659790515899658	9.06420956121216	0.06551608966058385	0.8478824833039124	0.0008539364760116071	7.838381945216662e-06	0.08450588508762713	0.9987662329100802
mnist-LSH-ent-0.03-512-32	4	640	320	5	0.0	0.0	0.0	0.20324546098709106	0.1960352659225464	0.20324546098709106	0.009718126027575819	0.22093488	0.17894486	0.1726946383714676	-0.1844833493232727	0.005910402629524469	0.01501392014324665	6.149445533752441	0.37109375	-0.11019846796989441	-0.005732040386646986	48.39855360984802	0.8218142986297607	7.79017186164856	0.007686138153076172	7.462501525878906e-05	0.9694912433624268	9.599996666772462	0.0856056858305198	0.8114765173421284	0.0008006396689364963	7.77344178848326e-06	0.10098870624799619	0.9988793225313695
mnist-LSH-ent-0.03-512-32	5	768	384	6	0.0	0.0	0.0	0.20026475191116333	0.20175425708293915	0.20026475191116333	0.010384008860847104	0.22164637	0.17884709	0.1707460582256317	-0.18412616848945618	0.005157971754670143	0.015080643817782402	6.137538909912109	0.5595703125	-0.13510754704475403	-0.004998375661671162	58.52965593338013	0.7652769088745117	8.220549583435059	0.007699012756347656	7.200241088867188e-05	1.1027836799621582	10.107142310006715	0.07571644737967514	0.8133406388565629	0.0007617398192489229	7.1239138304587735e-06	0.10910934526669641	0.9989352952360139
mnist-LSH-ent-0.03-512-32	6	896	448	7	0.0	0.0	0.0	0.19551661610603333	0.19041600823402405	0.19551661610603333	0.010633306972489423	0.22043541	0.16760014	0.1702060103416443	-0.1839868575334549	0.004690913949161768	0.015377392061054707	6.132895469665527	0.353271484375	-0.10308130085468292	-0.004540381953120232	67.70108771324158	0.665327787399292	7.904565334320068	0.007750988006591797	6.937980651855469e-05	0.5575459003448486	9.147399525506593	0.07273409077017934	0.8641325124456402	0.0008473433334773402	7.5846481095633965e-06	0.060951300835848335	0.9986728320332546
mnist-LSH-ent-0.03-512-32	7	1024	512	8	0.0	0.0	0.0	0.19769394397735596	0.17460691928863525	0.19769394397735596	0.010136816369075435	0.22835962	0.17469592	0.17290428280830383	-0.18359892070293427	0.004273097030818462	0.015026613138616085	6.119963645935059	0.7568359375	-0.14648135006427765	-0.004150236491113901	78.90920066833496	0.4220774173736572	7.924198150634766	0.007801055908203125	7.295608520507812e-05	2.8169336318969727	11.183548550469972	0.03774092055566031	0.7085584789902631	0.0006975474620598216	6.523518441024004e-06	0.25188191558202655	0.9988853861084509
mnist-LSH-ent-0.03-512-32	8	1152	576	9	0.0	0.0	0.0	0.20137163996696472	0.23200945556163788	0.20137163996696472	0.010072918871462987	0.23511589	0.182011	0.17229482531547546	-0.1835814118385315	0.0036275603342801332	0.01556004025042057	6.119380950927734	0.380615234375	-0.10566961765289307	-0.0035058727953583	88.33261799812317	0.2202472686767578	8.413686037063599	0.00761103630065918	7.43865966796875e-05	0.7425603866577148	9.398808102471925	0.023433531813340448	0.8951864901732343	0.0008097873919414788	7.914471267917845e-06	0.07900580356166846	0.9984435274114526
mnist-LSH-ent-0.03-512-32	9	1280	640	10	0.0	0.0	0.0	0.19772034883499146	0.19995450973510742	0.19772034883499146	0.008736613275389863	0.22592308	0.1784595	0.17175918817520142	-0.18316130340099335	0.003474698169156909	0.01536996103823185	6.105376720428467	0.260009765625	-0.08862219750881195	-0.003365251934155822	97.6253912448883	0.6334717273712158	7.889048099517822	0.007701396942138672	7.152557373046875e-05	0.7253668308258057	9.268299202783204	0.06834821724151814	0.8511861698583055	0.0008309396118573727	7.717227526382632e-06	0.07826320827104753	0.998636252210255
