Name	Epoch	Episode	TotalEnvInteracts	TotalUpdateSteps	Random	NDomSet	RL	MAP_TRAIN	MAP_TEST	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	V	LossPi	LossV	KL	Entropy	ClipFrac	DeltaLossPi	DeltaLossV	Time	time_act	time_step	time_add	time_candi	time_update	time_sum	time_act_ratio	time_step_ratio	time_add_ratio	time_candi_ratio	time_update_ratio	time_sum_ratio
mnist-LSH-ent-0-512-16	0	256	64	1	0.0	0.0	0.0	0.16386456787586212	0.15914273262023926	0.16386456787586212	0.008645025222725814	0.18883295	0.14657907	0.15153907239437103	-2.2351741790771484e-08	0.032120563089847565	0.015449082478880882	6.215945243835449	0.5966796875	-0.13351601362228394	-0.031793080270290375	24.35478949546814	1.058384895324707	19.535749673843384	0.009811639785766602	0.00011086463928222656	3.6512207984924316	24.35336766706238	0.043459488223312914	0.8021785709852867	0.00040288636544656285	4.552332999602744e-06	0.14992673080818558	0.9959722287152313
mnist-LSH-ent-0-512-16	1	512	128	2	0.0	0.0	0.0	0.16213417053222656	0.16957834362983704	0.16213417053222656	0.00987864966533501	0.19998775	0.1403737	0.15195365250110626	-1.862645149230957e-09	0.008142547681927681	0.01551772654056549	6.205057144165039	0.24560546875	-0.09428808093070984	-0.008003848604857922	40.034671783447266	0.4483940601348877	14.236290216445923	0.009938478469848633	0.00011515617370605469	0.8188848495483398	15.530621628625488	0.02887161060626342	0.9166593943803318	0.0006399279248121263	7.414782000342017e-06	0.0527271135135377	0.9989054612069455
mnist-LSH-ent-0-512-16	2	768	192	3	0.0	0.0	0.0	0.16496169567108154	0.16616469621658325	0.16496169567108154	0.00974430797457666	0.1894745	0.1470362	0.1520071029663086	4.190951585769653e-09	0.004437341820448637	0.015320873819291592	6.1939520835876465	0.342529296875	-0.10601990669965744	-0.004336566664278507	56.142866373062134	0.6377584934234619	14.714345693588257	0.008489847183227539	0.00010180473327636719	0.7067549228668213	16.082773308618165	0.03965475861564937	0.9149134549887227	0.0005278845271467044	6.330048389217411e-06	0.04394484143403908	0.9990472696139471
mnist-LSH-ent-0-512-16	3	1024	256	4	0.0	0.0	0.0	0.163922518491745	0.1495264768600464	0.163922518491745	0.007045557384107985	0.17892025	0.14656948	0.15161755681037903	1.4901161193847656e-08	0.0035376253072172403	0.006958961486816406	6.1801605224609375	0.7275390625	-0.14330284297466278	-0.0034581534564495087	73.86665749549866	0.5354869365692139	15.60977554321289	0.009261131286621094	0.00010919570922851562	1.5336487293243408	17.697180371148683	0.030258319423709226	0.8820487340831513	0.0005233111203250948	6.170232033490202e-06	0.08666062599580067	0.9994971608550198
mnist-LSH-ent-0-512-16	4	1280	320	5	0.0	0.0	0.0	0.1646435409784317	0.16470013558864594	0.1646435409784317	0.01111609132286482	0.18891203	0.14140604	0.15331871807575226	3.259629011154175e-09	0.0032132728956639767	0.015568561851978302	6.165824890136719	0.28759765625	-0.09412804245948792	-0.0031457128934562206	89.70105385780334	0.3696601390838623	14.770838022232056	0.009808540344238281	9.560585021972656e-05	0.6469559669494629	15.809540133340453	0.023382093088482235	0.9342990306898366	0.000620419079967622	6.047351751750521e-06	0.040921871319021426	0.9992294615290597
mnist-LSH-ent-0-512-16	5	1536	384	6	0.0	0.0	0.0	0.1682301163673401	0.16901543736457825	0.1682301163673401	0.011982082523026818	0.20759812	0.14949119	0.15224146842956543	9.778887033462524e-09	0.002833689097315073	0.015040835365653038	6.154972553253174	0.448486328125	-0.11840032786130905	-0.0027723871171474457	105.60638689994812	0.62422776222229	13.956258058547974	0.010541200637817383	0.00010895729064941406	1.2736809253692627	15.87953505979309	0.039310203974600735	0.8788832926151066	0.0006638230022557558	6.861491236307883e-06	0.08020895577693687	0.9990731368601362
mnist-LSH-ent-0-512-16	6	1792	448	7	0.0	0.0	0.0	0.16520287096500397	0.17133499681949615	0.16520287096500397	0.01109827216733436	0.19032511	0.14180788	0.15368986129760742	-9.080395102500916e-09	0.0025438214652240276	0.01582328975200653	6.1429948806762695	0.281005859375	-0.09079591929912567	-0.002485272940248251	121.54679369926453	0.6677477359771729	14.683670997619629	0.008001089096069336	8.940696716308594e-05	0.5442237854003906	15.914489130838012	0.04195847761668056	0.9226605313498007	0.0005027550071064091	5.617960239128205e-06	0.03419674869398295	0.9993241306278098
mnist-LSH-ent-0-512-16	7	2048	512	8	0.0	0.0	0.0	0.16109012067317963	0.17000645399093628	0.16109012067317963	0.0075481388864923876	0.18169606	0.14604355	0.15449240803718567	-7.450580596923828e-09	0.002169334562495351	0.0152144068852067	6.12986946105957	0.395751953125	-0.10611151903867722	-0.0021178736351430416	138.58505249023438	0.5289468765258789	15.495961904525757	0.007975101470947266	8.988380432128906e-05	0.9663310050964355	17.013869624002076	0.031089157741027624	0.9107840983255829	0.00046874118864156006	5.282972439996058e-06	0.056796662161628285	0.9991439423893205
mnist-LSH-ent-0-512-16	8	2304	576	9	0.0	0.0	0.0	0.16510999202728271	0.15852025151252747	0.16510999202728271	0.008735488490187739	0.18019828	0.14109509	0.154263436794281	-5.122274160385132e-09	0.001856246730312705	0.015352603048086166	6.107666015625	0.293701171875	-0.09126188606023788	-0.0018104390474036336	154.27964448928833	0.5090286731719971	14.323771238327026	0.007922649383544922	8.153915405273438e-05	0.8143959045410156	15.66980491147766	0.03248468478373645	0.9141001639296285	0.0005055997460275858	5.2035845062122884e-06	0.051972306556573346	0.999067958600472
mnist-LSH-ent-0-512-16	9	2560	640	10	0.0	0.0	0.0	0.16858749091625214	0.1559528410434723	0.16858749091625214	0.010926391104167458	0.19569877	0.14977515	0.15820997953414917	-5.587935447692871e-09	0.0018258090130984783	0.009449303150177002	6.097543239593506	0.7294921875	-0.1447661817073822	-0.0017777165630832314	172.3589358329773	0.638087272644043	14.66642689704895	0.00796818733215332	8.249282836914062e-05	2.728238105773926	18.05485210881958	0.035341595090238646	0.8123260610860709	0.0004413321850618181	4.5690115804849965e-06	0.1511083053646955	0.9992218627376473
mnist-LSH-ent-0-512-16	10	2816	704	11	0.0	0.0	0.0	0.16811469197273254	0.16458092629909515	0.16811469197273254	0.00935999310567761	0.18806057	0.14897516	0.15619972348213196	1.1175870895385742e-08	0.0016313300002366304	0.016206849366426468	6.087366580963135	0.29541015625	-0.0902533084154129	-0.0015890032518655062	188.79763436317444	0.5144023895263672	15.111199378967285	0.008008956909179688	8.344650268554688e-05	0.7656056880950928	16.413925509317018	0.03133938857187926	0.9206328717886366	0.00048793671596922825	5.08388457338741e-06	0.0466436677600683	0.9991089487211268
mnist-LSH-ent-0-512-16	11	3072	768	12	0.0	0.0	0.0	0.16675934195518494	0.1790352463722229	0.16675934195518494	0.009793051561780336	0.1974873	0.1463671	0.15687425434589386	-9.313225746154785e-10	0.0013411419931799173	0.015614531934261322	6.064990997314453	0.4072265625	-0.10908831655979156	-0.0012996247969567776	204.92862176895142	0.7324745655059814	15.053964376449585	0.007863283157348633	7.557868957519531e-05	0.30505919456481934	16.106789212091066	0.045476137786426514	0.9346347169644994	0.0004881968127729525	4.692349827143687e-06	0.018939789336525067	0.9995435332500511
mnist-LSH-ent-0-512-16	12	3328	832	13	0.0	0.0	0.0	0.16856922209262848	0.18197211623191833	0.16856922209262848	0.009208841567358161	0.19002931	0.14733526	0.15845732390880585	-1.862645149230957e-09	0.0012452439405024052	0.015322979539632797	6.05550479888916	0.3857421875	-0.1000627875328064	-0.0012062712339684367	221.94015789031982	0.5915632247924805	15.900261878967285	0.007964849472045898	7.843971252441406e-05	0.47759079933166504	16.98757014737854	0.03482329842704245	0.9359938908873883	0.0004688633749821486	4.6174768871531986e-06	0.028114132579777167	0.9994048027460772
