Name	Epoch	Episode	TotalEnvInteracts	TotalUpdateSteps	Random	NDomSet	RL	MAP_TRAIN	MAP_TEST	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	V	LossPi	LossV	KL	Entropy	ClipFrac	DeltaLossPi	DeltaLossV	Time	time_act	time_step	time_add	time_candi	time_update	time_sum	time_act_ratio	time_step_ratio	time_add_ratio	time_candi_ratio	time_update_ratio	time_sum_ratio
mnist-LSH-ent-0.05-512-24	0	256	96	1	0.0	0.0	0.0	0.18216341733932495	0.1705619990825653	0.18216341733932495	0.009227112806637282	0.19790962	0.16028906	0.1627994179725647	-0.31016817688941956	0.024631794542074203	0.01538524217903614	6.203363418579102	0.1560872495174408	-0.08260568976402283	-0.024443360045552254	16.112252712249756	0.7612295150756836	14.351600408554077	0.011176824569702148	0.00011277198791503906	0.9702010154724121	16.111138443811036	0.047248648364020714	0.8907874796437572	0.0006937327618828597	6.99962875425228e-06	0.06021927121140884	0.9989561316098239
mnist-LSH-ent-0.05-512-24	1	512	192	2	0.0	0.0	0.0	0.1823534518480301	0.17599478363990784	0.1823534518480301	0.010387634291957817	0.20095173	0.15912774	0.163418710231781	-0.3098441958427429	0.006621892563998699	0.012599079869687557	6.196883678436279	0.6487630605697632	-0.1391553282737732	-0.006497033406049013	33.67131686210632	0.9061353206634521	14.962389945983887	0.011226654052734375	0.00011301040649414062	1.639960765838623	17.53077230916748	0.05168827161080638	0.8534929141803699	0.0006403970033233246	6.44640204670523e-06	0.09354754810094862	0.9993755772974949
mnist-LSH-ent-0.05-512-24	2	768	288	3	0.0	0.0	0.0	0.1820645034313202	0.17909426987171173	0.1820645034313202	0.010049437491900235	0.20856851	0.15962034	0.16352468729019165	-0.3094686269760132	0.004377875942736864	0.015090979635715485	6.189372539520264	0.3720703125	-0.11189272999763489	-0.004282368812710047	50.69977593421936	0.8151922225952148	15.419226169586182	0.011212348937988281	0.00011134147644042969	0.743971586227417	17.003806691033937	0.04794174842184389	0.9068102484202376	0.0006594022821901712	6.548032359079909e-06	0.043753237127761004	0.9991711842843917
mnist-LSH-ent-0.05-512-24	3	1024	384	4	0.0	0.0	0.0	0.18177305161952972	0.1721094697713852	0.18177305161952972	0.009657096936252507	0.20471407	0.16001964	0.1619855761528015	-0.3089413344860077	0.002986079780384898	0.014097698032855988	6.178826808929443	0.7239583730697632	-0.14349603652954102	-0.0029116300866007805	68.91713428497314	0.8799455165863037	14.17467975616455	0.01136922836303711	0.0001125335693359375	3.1134769916534424	18.19320307241211	0.048366717673845976	0.7791195261080119	0.0006249162567902751	6.1854731620393796e-06	0.17113407569086447	0.9992514212026747
mnist-LSH-ent-0.05-512-24	4	1280	480	5	0.0	0.0	0.0	0.1873243898153305	0.17238596081733704	0.1873243898153305	0.01033921074174836	0.2077263	0.16004996	0.16577652096748352	-0.3087790310382843	0.0023110611364245415	0.016058046370744705	6.1755805015563965	0.3102213740348816	-0.09658801555633545	-0.0022419795859605074	85.19799256324768	0.8249237537384033	14.451991319656372	0.011323213577270508	0.00010585784912109375	0.9531810283660889	16.25665555463562	0.05074375544010185	0.8889892063644883	0.0006965278644931164	6.51166217831983e-06	0.058633279468991835	0.9990692808002535
mnist-LSH-ent-0.05-512-24	5	1536	576	6	0.0	0.0	0.0	0.19065263867378235	0.18734945356845856	0.19065263867378235	0.01126127449431946	0.21722752	0.1665903	0.16649550199508667	-0.3083311915397644	0.002034791512414813	0.01221851073205471	6.166623592376709	0.7405599355697632	-0.14401519298553467	-0.001972000114619732	103.61363244056702	0.8738322257995605	14.584741830825806	0.01120448112487793	0.00010347366333007812	2.9075896739959717	18.391223530633546	0.04751354494408989	0.7930272723036925	0.0006092297832286721	5.6262522804818325e-06	0.15809658716577027	0.9992522604490618
mnist-LSH-ent-0.05-512-24	6	1792	672	7	0.0	0.0	0.0	0.1812562793493271	0.17672358453273773	0.1812562793493271	0.010704988042069258	0.20517164	0.1552348	0.1648148000240326	-0.3084374666213989	0.0018665473908185959	0.012893169187009335	6.168749809265137	0.75537109375	-0.1454399824142456	-0.0018093197140842676	121.71896457672119	0.9169938564300537	14.644777774810791	0.011088848114013672	0.00010895729064941406	2.4952423572540283	18.08169184194336	0.05071394117573338	0.8099229819214095	0.0006132638588769291	6.025834949618503e-06	0.13799827909166756	0.999254491882637
mnist-LSH-ent-0.05-512-24	7	2048	768	8	0.0	0.0	0.0	0.17979253828525543	0.1799146831035614	0.17979253828525543	0.010458331543519188	0.20258492	0.15205534	0.16271166503429413	-0.3084252178668976	0.0015230173012241721	0.007724579423666	6.168504238128662	0.7752279043197632	-0.14755842089653015	-0.001469719223678112	139.79986476898193	0.8502640724182129	14.744153261184692	0.011268138885498047	0.00010895729064941406	2.4399759769439697	18.056615452630616	0.04708878442080021	0.8165513243533499	0.0006240449055947761	6.034203416207792e-06	0.13512919867762352	0.9993993865607846
mnist-LSH-ent-0.05-512-24	8	2304	864	9	0.0	0.0	0.0	0.18771566450595856	0.1859033703804016	0.18771566450595856	0.0098881026025175	0.20557307	0.16385077	0.16677916049957275	-0.3083976209163666	0.0012595588341355324	0.015028432011604309	6.167952537536621	0.6236979365348816	-0.13767024874687195	-0.0012103683548048139	156.5130488872528	0.8903176784515381	14.864295721054077	0.01105356216430664	0.00010800361633300781	0.9103729724884033	16.689680676324464	0.053345399215128125	0.8906279280789459	0.0006622992002469483	6.47128117233656e-06	0.054547057558736525	0.9991891553342298
mnist-LSH-ent-0.05-512-24	9	2560	960	10	0.0	0.0	0.0	0.18190300464630127	0.17028024792671204	0.18190300464630127	0.010874627085988388	0.20719318	0.16104567	0.16296647489070892	-0.308162122964859	0.0009161722846329212	0.015702001750469208	6.163242340087891	0.4021809995174408	-0.10964787006378174	-0.0008725112420506775	173.04459142684937	0.7711687088012695	14.958935499191284	0.011201858520507812	0.00010561943054199219	0.7512099742889404	16.507761578424073	0.0467155225823712	0.9061758875135966	0.0006785813126322852	6.39816791878304e-06	0.04550647104515883	0.9990828606216776
