Name	Epoch	Episode	TotalEnvInteracts	TotalUpdateSteps	Random	NDomSet	RL	MAP_TRAIN	MAP_TEST	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	V	LossPi	LossV	KL	Entropy	ClipFrac	DeltaLossPi	DeltaLossV	Time	time_act	time_step	time_add	time_candi	time_update	time_sum	time_act_ratio	time_step_ratio	time_add_ratio	time_candi_ratio	time_update_ratio	time_sum_ratio
mnist-LSH-ent-0.04-512-24	0	256	96	1	0.0	0.0	0.0	0.18465209007263184	0.18005253374576569	0.18465209007263184	0.008905831321121395	0.20545892	0.16552214	0.15943628549575806	-0.24812407791614532	0.03563416004180908	0.015516603365540504	6.20310115814209	0.0078125	-0.044560953974723816	-0.03488261625170708	16.056909561157227	0.6442546844482422	14.916049003601074	0.011047840118408203	0.00012040138244628906	0.47053074836730957	16.055926661355592	0.04012566188402409	0.9290058006743362	0.0006880848643260706	7.498874713726654e-06	0.029305736024555492	0.9991327823219557
mnist-LSH-ent-0.04-512-24	1	512	192	2	0.0	0.0	0.0	0.1833241879940033	0.18238842487335205	0.1833241879940033	0.009864726733760022	0.21313694	0.15617979	0.16263750195503235	-0.24803730845451355	0.010238021612167358	0.015034250915050507	6.20093297958374	0.1969401091337204	-0.08631405234336853	-0.009940939024090767	31.99186110496521	0.5655920505523682	14.509286642074585	0.010992765426635742	0.00011610984802246094	0.8100020885467529	15.90900454984436	0.03555169330553126	0.9120172539152698	0.0006909775776475773	7.298372921993844e-06	0.050914693374368124	0.9991819165457387
mnist-LSH-ent-0.04-512-24	2	768	288	3	0.0	0.0	0.0	0.18129196763038635	0.18639659881591797	0.18129196763038635	0.01033779263929682	0.21037479	0.1530617	0.16190098226070404	-0.24770459532737732	0.0060384152457118034	0.01505041029304266	6.192615032196045	0.2823893427848816	-0.09849992394447327	-0.005810643546283245	47.87870407104492	0.7630114555358887	13.978747367858887	0.011159896850585938	0.00013303756713867188	1.0980441570281982	15.863573651177978	0.0480983334722457	0.8811852660211194	0.0007034919808095851	8.386355436928483e-06	0.06921795688493311	0.9992134347145447
mnist-LSH-ent-0.04-512-24	3	1024	384	4	0.0	0.0	0.0	0.18413811922073364	0.19098728895187378	0.18413811922073364	0.010051720418330525	0.21280165	0.1614363	0.16381239891052246	-0.2473386526107788	0.0051543861627578735	0.0148190101608634	6.183466911315918	0.6648763418197632	-0.1429959535598755	-0.004971491172909737	65.95443153381348	0.7809252738952637	14.384542226791382	0.011270761489868164	0.0001270771026611328	2.8616299629211426	18.05263147817383	0.043258251565120885	0.7968113814422414	0.000624327899425347	7.039256454925856e-06	0.15851594635280394	0.9992169465160465
mnist-LSH-ent-0.04-512-24	4	1280	480	5	0.0	0.0	0.0	0.18326014280319214	0.18508927524089813	0.18326014280319214	0.009359127101646178	0.20390499	0.16317911	0.1649816483259201	-0.2470807582139969	0.003939677029848099	0.012476660311222076	6.177019119262695	0.7177734375	-0.14340786635875702	-0.003773618023842573	84.46939206123352	0.594550609588623	14.877130508422852	0.011100053787231445	0.00011658668518066406	2.9950573444366455	18.491846423013307	0.03215204128283795	0.8045237975753519	0.000600267465633789	6.304761704897714e-06	0.16196637566215474	0.9992487867476832
mnist-LSH-ent-0.04-512-24	5	1536	576	6	0.0	0.0	0.0	0.1893073320388794	0.18614661693572998	0.1893073320388794	0.009661842763058912	0.21143095	0.16963279	0.16372963786125183	-0.24692031741142273	0.0037929050158709288	0.011297202669084072	6.173007965087891	0.7552083730697632	-0.1454775631427765	-0.00365605391561985	102.99458312988281	0.8847405910491943	14.492828607559204	0.011497259140014648	0.00012636184692382812	3.0985381603240967	18.501418213708497	0.04782014983011691	0.7833360902474408	0.0006214258283992432	6.829846526586875e-06	0.16747571048517007	0.9992602062376535
mnist-LSH-ent-0.04-512-24	6	1792	672	7	0.0	0.0	0.0	0.18481945991516113	0.181228905916214	0.18481945991516113	0.010494618008342187	0.20289084	0.15379432	0.16368642449378967	-0.2468758076429367	0.002872549695894122	0.013857676647603512	6.171895503997803	0.7696940302848816	-0.14643798768520355	-0.0027516440022736788	121.1492555141449	0.7841851711273193	14.513284921646118	0.01149892807006836	0.00012111663818359375	2.808149814605713	18.130943159921266	0.043251206746970174	0.8004704881391919	0.0006342156593092697	6.680106882212503e-06	0.15488161811753798	0.9992442087698915
mnist-LSH-ent-0.04-512-24	7	2048	768	8	0.0	0.0	0.0	0.18061953783035278	0.18445995450019836	0.18061953783035278	0.009280602610571856	0.20403627	0.15667418	0.16342909634113312	-0.24676275253295898	0.002293060068041086	0.016011256724596024	6.169068813323975	0.3121744990348816	-0.08937376737594604	-0.00217999960295856	137.30342936515808	0.7139253616333008	14.873623609542847	0.011450052261352539	0.0001270771026611328	0.5176346302032471	16.130391220910646	0.04425964329419382	0.9220869727115739	0.0007098434318511292	7.878116588790253e-06	0.03209064325310418	0.9991549808073119
mnist-LSH-ent-0.04-512-24	8	2304	864	9	0.0	0.0	0.0	0.18909162282943726	0.17417064309120178	0.18909162282943726	0.011698051392008567	0.21495774	0.16451478	0.1673082709312439	-0.24621577560901642	0.0021420312114059925	0.015797516331076622	6.155394554138184	0.3338216245174408	-0.08989588916301727	-0.0020361444912850857	153.2828187942505	0.8184452056884766	14.382692098617554	0.011316299438476562	0.00011920928955078125	0.7305381298065186	15.955828766687011	0.05129443400628913	0.9014067717150555	0.0007092266784726985	7.471206371910274e-06	0.0457850319459278	0.999202935552117
mnist-LSH-ent-0.04-512-24	9	2560	960	10	0.0	0.0	0.0	0.18632066249847412	0.1862005889415741	0.18632066249847412	0.008736559558841579	0.20644702	0.16526164	0.16726216673851013	-0.24563634395599365	0.0020615223329514265	0.015210334211587906	6.140908718109131	0.2418619841337204	-0.07594114542007446	-0.0019673467613756657	169.64056158065796	0.8522241115570068	15.183118104934692	0.011408329010009766	0.00012612342834472656	0.27614688873291016	16.33465395437012	0.05217276802665328	0.9295035050848232	0.0006984126533612681	7.72121825764077e-06	0.016905585481290883	0.9992879924643863
